id,cpu_request,mem_request,inter_arrival_us,life_time_us
instance_21188,96.0,480.0,0,1944000000
instance_21199,96.0,480.0,0,122000000
instance_21202,96.0,480.0,0,122000000
instance_21222,96.0,480.0,1000000,1949000000
instance_21224,96.0,480.0,0,2728000000
instance_21112,96.0,480.0,124000000,120000000
instance_21207,96.0,480.0,0,132000000
instance_21238,96.0,480.0,1000000,132000000
instance_21159,96.0,480.0,1000000,131000000
instance_21104,96.0,480.0,1000000,127000000
instance_21211,96.0,480.0,1000000,126000000
instance_21226,96.0,480.0,44000000,34925000000
instance_21213,96.0,480.0,85000000,129000000
instance_21210,96.0,480.0,1000000,129000000
instance_21088,96.0,480.0,1000000,128000000
instance_21170,96.0,480.0,0,129000000
instance_21179,96.0,480.0,0,129000000
instance_21183,96.0,480.0,1000000,127000000
instance_21120,96.0,480.0,1000000,124000000
instance_21156,96.0,480.0,0,124000000
instance_21181,96.0,480.0,117000000,122000000
instance_21228,12.0,120.0,4000000,4004000000
instance_21229,8.0,40.0,2000000,3616000000
instance_21230,8.0,40.0,0,100087000000
instance_21231,8.0,40.0,0,99942000000
instance_21232,8.0,32.0,2000000,95240000000
instance_21234,8.0,40.0,0,100152000000
instance_21235,8.0,40.0,0,273870000000
instance_21233,8.0,40.0,1000000,99992000000
instance_21195,96.0,480.0,2000000,130000000
instance_21189,96.0,480.0,1000000,124000000
instance_21122,96.0,480.0,3000000,126000000
instance_21151,96.0,480.0,2000000,136000000
instance_21166,96.0,480.0,1000000,133000000
instance_21205,96.0,480.0,112000000,122000000
instance_21221,96.0,480.0,0,122000000
instance_21184,96.0,480.0,14000000,123000000
instance_21168,96.0,480.0,2000000,136000000
instance_21208,96.0,480.0,3000000,134000000
instance_21095,96.0,480.0,12000000,138000000
instance_21125,96.0,480.0,2000000,133000000
instance_21092,96.0,480.0,1000000,133000000
instance_21098,96.0,480.0,0,133000000
instance_21192,96.0,480.0,1000000,133000000
instance_21165,96.0,480.0,111000000,124000000
instance_21214,96.0,480.0,3000000,137000000
instance_21203,96.0,480.0,14000000,136000000
instance_21154,96.0,480.0,14000000,122000000
instance_21094,96.0,480.0,1000000,122000000
instance_21096,96.0,480.0,1000000,134000000
instance_21149,96.0,480.0,0,137000000
instance_21163,96.0,480.0,0,134000000
instance_21198,96.0,480.0,0,137000000
instance_21191,96.0,480.0,102000000,135000000
instance_21216,96.0,480.0,0,135000000
instance_21158,96.0,480.0,11000000,125000000
instance_21160,96.0,480.0,18000000,133000000
instance_21167,96.0,480.0,0,133000000
instance_21215,96.0,480.0,0,133000000
instance_21103,96.0,480.0,1000000,133000000
instance_21130,96.0,480.0,0,133000000
instance_21128,96.0,480.0,12000000,133000000
instance_21117,96.0,480.0,4000000,128000000
instance_21169,96.0,480.0,70000000,120000000
instance_21157,96.0,480.0,55000000,123000000
instance_21101,96.0,480.0,1000000,122000000
instance_21115,96.0,480.0,12000000,124000000
instance_21109,96.0,480.0,1000000,124000000
instance_21116,96.0,480.0,0,124000000
instance_21218,96.0,480.0,92000000,121000000
instance_21108,96.0,480.0,13000000,124000000
instance_21111,96.0,480.0,0,124000000
instance_21172,96.0,480.0,2000000,136000000
instance_21196,96.0,480.0,13000000,121000000
instance_21204,96.0,480.0,2000000,133000000
instance_21178,96.0,480.0,12000000,123000000
instance_21193,96.0,480.0,0,123000000
instance_21194,96.0,480.0,0,122000000
instance_21127,96.0,480.0,2000000,132000000
instance_21171,96.0,480.0,0,132000000
instance_21173,96.0,480.0,60000000,121000000
instance_21220,96.0,480.0,0,121000000
instance_21119,96.0,480.0,44000000,120000000
instance_21129,96.0,480.0,12000000,123000000
instance_21126,96.0,480.0,16000000,121000000
instance_21209,96.0,480.0,11000000,123000000
instance_21177,96.0,480.0,5000000,133000000
instance_21240,48.0,300.0,27000000,8962000000
instance_21241,96.0,480.0,28000000,214430000000
instance_21212,96.0,480.0,2000000,134000000
instance_21217,96.0,480.0,42000000,137000000
instance_21206,96.0,480.0,1000000,122000000
instance_21164,96.0,480.0,2000000,132000000
instance_21113,96.0,480.0,12000000,121000000
instance_21176,96.0,480.0,1000000,132000000
instance_21093,96.0,480.0,1000000,132000000
instance_21155,96.0,480.0,0,132000000
instance_21175,96.0,480.0,0,132000000
instance_21110,96.0,480.0,13000000,136000000
instance_21185,96.0,480.0,0,137000000
instance_21219,96.0,480.0,103000000,133000000
instance_21237,96.0,480.0,12000000,122000000
instance_21161,96.0,480.0,1000000,122000000
instance_21180,96.0,480.0,1000000,134000000
instance_21106,96.0,480.0,11000000,123000000
instance_21123,96.0,480.0,0,123000000
instance_21201,96.0,480.0,3000000,134000000
instance_21174,96.0,480.0,88000000,120000000
instance_21089,96.0,480.0,75000000,135000000
instance_21242,96.0,480.0,31000000,131000000
instance_21246,64.0,320.0,13000000,21299000000
instance_21190,96.0,480.0,12000000,120000000
instance_21099,96.0,480.0,31000000,133000000
instance_21114,96.0,480.0,15000000,133000000
instance_21091,96.0,480.0,11000000,134000000
instance_21118,96.0,480.0,27000000,121000000
instance_21223,96.0,480.0,5000000,129000000
instance_21225,96.0,480.0,1000000,128000000
instance_21247,8.0,40.0,21000000,5000000
instance_21248,8.0,40.0,0,5000000
instance_21249,8.0,40.0,0,5000000
instance_21250,8.0,40.0,0,5000000
instance_21251,8.0,40.0,0,880000000
instance_21252,8.0,40.0,8000000,872000000
instance_21253,8.0,40.0,1000000,871000000
instance_21254,8.0,40.0,1000000,870000000
instance_21255,8.0,40.0,0,870000000
instance_21256,8.0,40.0,0,870000000
instance_21257,8.0,40.0,5000000,865000000
instance_21258,8.0,40.0,0,865000000
instance_21259,8.0,40.0,0,865000000
instance_21260,8.0,40.0,0,865000000
instance_21275,8.0,40.0,0,86000000
instance_21261,8.0,40.0,6000000,859000000
instance_21262,8.0,40.0,0,859000000
instance_21263,8.0,40.0,0,859000000
instance_21264,8.0,40.0,0,859000000
instance_21265,8.0,40.0,0,859000000
instance_21266,8.0,40.0,0,859000000
instance_21267,8.0,40.0,0,859000000
instance_21268,8.0,40.0,0,859000000
instance_21269,8.0,40.0,0,859000000
instance_21270,8.0,40.0,0,859000000
instance_21271,8.0,40.0,0,859000000
instance_21272,8.0,40.0,0,859000000
instance_21273,8.0,40.0,0,80000000
instance_21105,96.0,480.0,56000000,18000000
instance_21121,96.0,480.0,0,18000000
instance_21197,96.0,480.0,0,24000000
instance_21090,96.0,480.0,1000000,10000000
instance_21186,96.0,480.0,0,17000000
instance_21274,8.0,40.0,25000000,1000000
instance_21276,8.0,40.0,0,1000000
instance_21277,8.0,40.0,0,1000000
instance_21278,8.0,40.0,3000000,774000000
instance_21279,8.0,40.0,0,774000000
instance_21280,8.0,40.0,0,774000000
instance_21281,8.0,40.0,0,774000000
instance_21282,8.0,40.0,0,774000000
instance_21283,8.0,40.0,89000000,7000000
instance_21284,96.0,480.0,43000000,907000000
instance_21285,48.0,240.0,1000000,139000000
instance_21286,48.0,240.0,1000000,372467000000
instance_21287,48.0,240.0,3000000,132000000
instance_21288,64.0,320.0,40000000,37048000000
instance_21200,96.0,480.0,57000000,124000000
instance_21289,8.0,40.0,75000000,7000000
instance_21150,96.0,480.0,73000000,131000000
instance_21148,96.0,480.0,287000000,105000000
instance_21291,8.0,40.0,894000000,4235000000
instance_21292,8.0,40.0,0,7387000000
instance_21294,8.0,40.0,0,8017000000
instance_21295,8.0,40.0,0,8017000000
instance_21298,8.0,40.0,0,8647000000
instance_21302,8.0,40.0,0,11170000000
instance_21304,8.0,40.0,0,11801000000
instance_21305,8.0,40.0,0,11801000000
instance_21389,8.0,40.0,0,4206000000
instance_21391,8.0,40.0,0,4206000000
instance_21393,8.0,40.0,0,4206000000
instance_21403,8.0,40.0,0,4865000000
instance_21404,8.0,40.0,0,4865000000
instance_21442,8.0,40.0,0,8647000000
instance_21492,8.0,40.0,0,11171000000
instance_21293,8.0,40.0,1000000,7386000000
instance_21296,8.0,40.0,0,8016000000
instance_21297,8.0,40.0,0,8016000000
instance_21299,8.0,40.0,0,8646000000
instance_21300,8.0,40.0,0,10538000000
instance_21301,8.0,40.0,0,10538000000
instance_21303,8.0,40.0,0,11169000000
instance_21306,8.0,40.0,0,11800000000
instance_21307,8.0,40.0,0,11800000000
instance_21310,96.0,480.0,0,12850000000
instance_21312,96.0,480.0,0,71305000000
instance_21313,96.0,480.0,0,71391000000
instance_21314,96.0,480.0,0,71980000000
instance_21315,96.0,480.0,0,71942000000
instance_21318,8.0,40.0,0,4234000000
instance_21319,8.0,40.0,0,7386000000
instance_21322,8.0,40.0,0,11800000000
instance_21405,8.0,40.0,0,4864000000
instance_21406,8.0,40.0,0,4864000000
instance_21411,8.0,40.0,0,5495000000
instance_21412,8.0,40.0,0,5495000000
instance_21413,8.0,40.0,0,5495000000
instance_21419,8.0,40.0,0,6125000000
instance_21420,8.0,40.0,0,6125000000
instance_21438,8.0,40.0,0,7386000000
instance_21441,8.0,40.0,0,8646000000
instance_21463,8.0,40.0,0,9277000000
instance_21467,8.0,40.0,0,9277000000
instance_21493,8.0,40.0,0,11170000000
instance_21501,8.0,40.0,0,12430000000
instance_21316,8.0,40.0,1000000,4233000000
instance_21317,8.0,40.0,0,4233000000
instance_21320,8.0,40.0,0,8015000000
instance_21321,8.0,40.0,0,10537000000
instance_21324,96.0,480.0,0,13221000000
instance_21325,96.0,480.0,0,14003000000
instance_21341,96.0,480.0,0,92113000000
instance_21407,8.0,40.0,0,4863000000
instance_21414,8.0,40.0,0,5494000000
instance_21415,8.0,40.0,0,5494000000
instance_21480,8.0,40.0,0,9906000000
instance_21342,96.0,480.0,223000000,134000000
instance_21333,64.0,320.0,2000000,302000000
instance_21338,12.0,120.0,55000000,270754000000
instance_21337,8.0,40.0,1000000,270398000000
instance_21345,96.0,480.0,17000000,131000000
instance_21340,48.0,240.0,5000000,994000000
instance_21329,96.0,480.0,87000000,71090000000
instance_21323,96.0,480.0,1000000,11772000000
instance_21331,96.0,480.0,132000000,72200000000
instance_21328,96.0,480.0,1000000,120000000
instance_21344,96.0,480.0,0,131000000
instance_21343,48.0,240.0,99000000,2858000000
instance_21330,96.0,480.0,32000000,71488000000
instance_21347,8.0,40.0,83000000,393962000000
instance_21349,48.0,240.0,562000000,55000000
instance_21350,48.0,240.0,181000000,1117000000
instance_21351,96.0,480.0,0,10058000000
instance_21352,96.0,480.0,0,10298000000
instance_21354,48.0,240.0,0,24041000000
instance_21355,64.0,320.0,0,24583000000
instance_21356,64.0,320.0,5000000,8058000000
instance_21357,64.0,320.0,0,8199000000
instance_21358,96.0,480.0,0,10662000000
instance_21359,64.0,320.0,0,67660000000
instance_21360,96.0,480.0,0,74004000000
instance_21361,48.0,240.0,1000000,8015000000
instance_21362,48.0,240.0,0,25132000000
instance_21363,96.0,480.0,3000000,70489000000
instance_21353,48.0,200.0,124000000,10391000000
instance_21365,48.0,240.0,150000000,22817000000
instance_21366,48.0,240.0,91000000,31610000000
instance_21367,48.0,240.0,123000000,168315000000
instance_21368,12.0,120.0,164000000,487000000
instance_21371,48.0,240.0,458000000,127000000
instance_21370,96.0,480.0,4000000,7605000000
instance_21374,96.0,480.0,261000000,7425000000
instance_21380,48.0,300.0,768000000,21056000000
instance_21381,64.0,320.0,40000000,6217000000
instance_21383,64.0,320.0,0,16166000000
instance_21384,96.0,480.0,0,42283000000
instance_21386,96.0,480.0,30000000,58898000000
instance_21387,48.0,240.0,477000000,5450000000
instance_21388,64.0,320.0,6000000,5868000000
instance_21392,8.0,40.0,19000000,1000000
instance_21390,8.0,40.0,1000000,0
instance_21398,64.0,320.0,129000000,180290000000
instance_21400,64.0,320.0,92000000,20273000000
instance_21402,96.0,480.0,114000000,13344000000
instance_21408,96.0,480.0,691000000,4522000000
instance_21416,8.0,40.0,851000000,12000000
instance_21421,8.0,40.0,42000000,0
instance_21422,8.0,40.0,0,0
instance_21423,8.0,40.0,0,0
instance_21425,48.0,200.0,19000000,597000000
instance_21426,48.0,200.0,0,597000000
instance_21429,8.0,40.0,611000000,2000000
instance_21430,8.0,40.0,0,2000000
instance_21431,8.0,40.0,1000000,1000000
instance_21432,8.0,40.0,0,1000000
instance_21433,8.0,40.0,0,1000000
instance_21434,64.0,320.0,127000000,26300000000
instance_21437,48.0,300.0,113000000,27922000000
instance_21439,8.0,40.0,389000000,1000000
instance_21440,64.0,320.0,405000000,4171000000
instance_21444,96.0,480.0,1109000000,63042000000
instance_21445,48.0,240.0,41000000,8699000000
instance_21446,96.0,480.0,0,32931000000
instance_21447,96.0,480.0,0,93933000000
instance_21449,96.0,480.0,1000000,4318000000
instance_21450,64.0,320.0,0,8823000000
instance_21452,192.0,1000.0,0,23766000000
instance_21454,64.0,350.0,0,9195000000
instance_21455,64.0,320.0,0,15835000000
instance_21458,96.0,480.0,0,54723000000
instance_21451,64.0,320.0,1000000,16170000000
instance_21457,96.0,480.0,0,53659000000
instance_21462,48.0,240.0,227000000,9317000000
instance_21464,8.0,40.0,107000000,0
instance_21465,8.0,40.0,1000000,0
instance_21466,8.0,40.0,0,0
instance_21468,48.0,240.0,102000000,11310000000
instance_21469,48.0,240.0,0,134000000
instance_21470,192.0,1000.0,100000000,122000000
instance_21471,96.0,480.0,141000000,52981000000
instance_21472,48.0,200.0,88000000,53586000000
instance_21474,96.0,480.0,13000000,102078000000
instance_21475,96.0,480.0,149000000,49805000000
instance_21476,8.0,40.0,37000000,0
instance_21477,8.0,40.0,0,0
instance_21478,8.0,40.0,0,0
instance_21479,8.0,40.0,0,0
instance_21481,96.0,480.0,223000000,2912000000
instance_21485,48.0,200.0,568000000,161028000000
instance_21487,48.0,200.0,76000000,122000000
instance_21488,48.0,240.0,208000000,16197000000
instance_21489,64.0,320.0,0,47136000000
instance_21490,96.0,480.0,118000000,35001000000
instance_21491,96.0,480.0,19000000,60361000000
instance_21494,8.0,40.0,51000000,0
instance_21496,96.0,480.0,159000000,9418000000
instance_21497,96.0,480.0,151000000,60498000000
instance_21308,8.0,40.0,950000000,0
instance_21309,8.0,40.0,0,1000000
instance_21500,8.0,40.0,0,1000000
instance_21502,8.0,40.0,0,1000000
instance_21504,96.0,480.0,384000000,2739000000
instance_21505,8.0,40.0,109000000,6000000
instance_21508,64.0,320.0,39000000,46567000000
instance_21509,96.0,480.0,1141000000,22231000000
instance_21510,64.0,320.0,74000000,42879000000
instance_21514,48.0,240.0,2309000000,153807000000
instance_21515,48.0,240.0,398000000,7938000000
instance_21516,96.0,480.0,0,9199000000
instance_21517,64.0,320.0,0,275983000000
instance_21519,64.0,320.0,1000000,89059000000
instance_21522,64.0,320.0,0,46972000000
instance_21520,64.0,320.0,1000000,92945000000
instance_21523,96.0,480.0,508000000,89713000000
instance_21524,48.0,200.0,197000000,51793000000
instance_21526,64.0,320.0,224000000,33567000000
instance_21527,48.0,240.0,181000000,14285000000
instance_21528,96.0,480.0,29000000,85585000000
instance_21530,64.0,320.0,570000000,41649000000
instance_21531,48.0,300.0,239000000,12918000000
instance_21532,64.0,320.0,1000000,5973000000
instance_21537,48.0,240.0,1200000000,4856000000
instance_21538,64.0,320.0,150000000,4801000000
instance_21539,96.0,480.0,92000000,5540000000
instance_21540,48.0,240.0,147000000,48524000000
instance_21541,64.0,320.0,2000000,4405000000
instance_21542,8.0,40.0,837000000,6000000
instance_21543,8.0,40.0,100000000,13894000000
instance_21544,96.0,480.0,17000000,175579000000
instance_21545,96.0,480.0,870000000,2738000000
instance_21546,64.0,320.0,36000000,2471000000
instance_21547,48.0,240.0,1885000000,7956000000
instance_21548,48.0,240.0,0,21153000000
instance_21551,48.0,300.0,0,14528000000
instance_21555,48.0,240.0,0,203864000000
instance_21550,48.0,240.0,1000000,8800000000
instance_21552,64.0,320.0,0,36545000000
instance_21553,64.0,320.0,0,36828000000
instance_21554,64.0,320.0,0,47249000000
instance_21558,96.0,480.0,749000000,170104000000
instance_21559,96.0,480.0,31000000,286724000000
instance_21560,48.0,240.0,0,34214000000
instance_21561,64.0,320.0,29000000,38637000000
instance_21565,64.0,350.0,331000000,8048000000
instance_21566,96.0,480.0,93000000,6660000000
instance_21568,48.0,240.0,86000000,20469000000
instance_21569,96.0,480.0,360000000,5675000000
instance_21571,96.0,480.0,181000000,120024000000
instance_21574,48.0,240.0,152000000,34568000000
instance_21575,48.0,200.0,277000000,20144000000
instance_21576,48.0,240.0,22000000,6144000000
instance_21578,64.0,320.0,240000000,20899000000
instance_21579,8.0,40.0,127000000,669000000
instance_21581,64.0,320.0,174000000,4578000000
instance_21582,48.0,200.0,130000000,1021000000
instance_21583,64.0,320.0,109000000,29923000000
instance_21587,8.0,40.0,330000000,14541000000
instance_21590,64.0,320.0,120000000,11366000000
instance_21593,8.0,40.0,242000000,8000000
instance_21596,96.0,480.0,586000000,25674000000
instance_21597,96.0,480.0,810000000,80016000000
instance_21599,48.0,240.0,1602000000,44122000000
instance_21600,48.0,240.0,0,73674000000
instance_21601,96.0,480.0,0,8826000000
instance_21602,48.0,240.0,1000000,7966000000
instance_21603,64.0,320.0,0,9661000000
instance_21604,96.0,480.0,0,15888000000
instance_21605,64.0,320.0,0,26541000000
instance_21606,64.0,320.0,0,29517000000
instance_21609,96.0,480.0,389000000,9854000000
instance_21614,96.0,480.0,453000000,48549000000
instance_21618,48.0,240.0,177000000,228657000000
instance_21619,64.0,350.0,32000000,9110000000
instance_21623,64.0,320.0,298000000,79122000000
instance_21625,64.0,320.0,90000000,16533000000
instance_21629,192.0,1000.0,239000000,32864000000
instance_21630,64.0,320.0,151000000,6513000000
instance_21631,64.0,320.0,0,370110000000
instance_21632,64.0,320.0,37000000,27698000000
instance_21633,48.0,240.0,82000000,13916000000
instance_21634,64.0,320.0,3000000,7306000000
instance_21637,64.0,320.0,66000000,264037000000
instance_21636,64.0,320.0,1000000,12270000000
instance_21644,64.0,320.0,352000000,106742000000
instance_21651,96.0,480.0,712000000,29628000000
instance_21653,64.0,320.0,278000000,178114000000
instance_21654,8.0,40.0,241000000,4000000
instance_21655,8.0,40.0,113000000,14704000000
instance_21657,64.0,320.0,247000000,70620000000
instance_21662,64.0,320.0,1239000000,3201000000
instance_21663,16.0,80.0,704000000,29196000000
instance_21664,8.0,40.0,2000000,60508000000
instance_21673,64.0,320.0,1377000000,9390000000
instance_21674,48.0,300.0,0,10667000000
instance_21670,64.0,256.0,1000000,7029000000
instance_21671,64.0,320.0,0,7539000000
instance_21672,64.0,320.0,0,7639000000
instance_21675,48.0,240.0,0,36582000000
instance_21666,48.0,240.0,530000000,131000000
instance_21677,64.0,320.0,39000000,8806000000
instance_21678,96.0,480.0,90000000,7506000000
instance_21680,48.0,300.0,247000000,12137000000
instance_21681,96.0,480.0,116000000,12755000000
instance_21682,64.0,320.0,148000000,11832000000
instance_21690,64.0,320.0,898000000,226948000000
instance_21691,96.0,480.0,2000000,88600000000
instance_21693,48.0,240.0,241000000,17487000000
instance_21696,64.0,350.0,389000000,4852000000
instance_21701,8.0,40.0,690000000,16425000000
instance_21703,48.0,240.0,98000000,128567000000
instance_21705,64.0,320.0,52000000,132039000000
instance_21706,8.0,40.0,618000000,23608000000
instance_21710,96.0,480.0,227000000,26791000000
instance_21714,48.0,240.0,2162000000,87249000000
instance_21720,64.0,320.0,0,35573000000
instance_21716,64.0,320.0,1000000,8541000000
instance_21717,64.0,320.0,0,18716000000
instance_21718,64.0,320.0,0,15604000000
instance_21721,48.0,200.0,398000000,8626000000
instance_21722,96.0,480.0,83000000,744000000
instance_21723,96.0,480.0,151000000,94737000000
instance_21724,96.0,480.0,86000000,7218000000
instance_21725,64.0,320.0,0,14909000000
instance_21728,96.0,480.0,91000000,5625000000
instance_21729,64.0,320.0,1000000,88499000000
instance_21730,96.0,480.0,240000000,18011000000
instance_21733,48.0,240.0,899000000,56549000000
instance_21743,8.0,40.0,1904000000,12000000
instance_21744,8.0,40.0,76000000,11000000
instance_21745,8.0,40.0,112000000,14871000000
instance_21747,96.0,480.0,1766000000,6677000000
instance_21748,48.0,300.0,1000000,13066000000
instance_21750,64.0,320.0,4000000,8714000000
instance_21751,12.0,120.0,86000000,120000000
instance_21753,192.0,1000.0,632000000,130000000
instance_21756,96.0,480.0,268000000,7833000000
instance_21757,96.0,480.0,61000000,12659000000
instance_21758,96.0,480.0,312000000,12054000000
instance_21764,96.0,480.0,4580000000,12538000000
instance_21766,64.0,320.0,2000000,147394000000
instance_21768,8.0,40.0,103000000,18000000
instance_21771,48.0,240.0,900000000,11401000000
instance_21773,192.0,1000.0,23000000,43516000000
instance_21774,48.0,200.0,22000000,131000000
instance_21775,64.0,320.0,50000000,5712000000
instance_21776,96.0,480.0,10000000,324304000000
instance_21782,48.0,240.0,1050000000,126000000
instance_21785,48.0,240.0,540000000,4457000000
instance_21787,64.0,320.0,336000000,79526000000
instance_21791,48.0,240.0,736000000,119806000000
instance_21793,64.0,320.0,14000000,136863000000
instance_21796,96.0,480.0,63000000,129000000
instance_21802,96.0,480.0,0,11740000000
instance_21809,96.0,480.0,0,127000000
instance_21811,96.0,480.0,0,15670000000
instance_21812,96.0,480.0,0,17834000000
instance_21835,96.0,480.0,0,126000000
instance_21837,96.0,480.0,0,11982000000
instance_21838,96.0,480.0,0,11117000000
instance_21813,96.0,480.0,262000000,122000000
instance_21795,96.0,480.0,130000000,121000000
instance_21804,96.0,480.0,1000000,138000000
instance_21798,96.0,480.0,4000000,121000000
instance_21839,96.0,480.0,127000000,132000000
instance_21806,96.0,480.0,4000000,126000000
instance_21836,96.0,480.0,137000000,130000000
instance_21810,96.0,480.0,2000000,130000000
instance_21797,96.0,480.0,259000000,135000000
instance_21807,96.0,480.0,432000000,128000000
instance_21815,96.0,480.0,12000000,132000000
instance_21799,96.0,480.0,157000000,136000000
instance_21816,96.0,480.0,0,136000000
instance_21840,96.0,480.0,115000000,122000000
instance_21808,96.0,480.0,262000000,131000000
instance_21817,48.0,200.0,350000000,23125000000
instance_21800,96.0,480.0,75000000,132000000
instance_21805,96.0,480.0,13000000,9476000000
instance_21822,48.0,300.0,103000000,134546000000
instance_21826,96.0,480.0,1000000,357246000000
instance_21828,64.0,320.0,1000000,6472000000
instance_21829,64.0,320.0,0,9847000000
instance_21830,64.0,320.0,0,146774000000
instance_21832,64.0,320.0,0,289558000000
instance_21834,96.0,480.0,3000000,11113000000
instance_21794,96.0,480.0,20000000,8575000000
instance_21803,96.0,480.0,0,9270000000
instance_21801,96.0,480.0,27000000,9282000000
instance_21841,8.0,40.0,235000000,13927000000
instance_21842,8.0,40.0,116000000,6000000
instance_21848,96.0,480.0,379000000,8178000000
instance_21851,96.0,480.0,0,8420000000
instance_21855,96.0,480.0,0,8433000000
instance_21856,96.0,480.0,0,126000000
instance_21860,96.0,480.0,0,8879000000
instance_21861,96.0,480.0,0,8906000000
instance_21862,96.0,480.0,0,9469000000
instance_21863,96.0,480.0,0,11216000000
instance_21864,96.0,480.0,0,11511000000
instance_21866,96.0,480.0,0,8512000000
instance_21867,96.0,480.0,0,8906000000
instance_21871,96.0,480.0,0,8306000000
instance_21847,96.0,480.0,1000000,125000000
instance_21857,96.0,480.0,0,125000000
instance_21865,96.0,480.0,0,124000000
instance_21874,96.0,480.0,0,124000000
instance_21876,96.0,480.0,0,125000000
instance_21877,96.0,480.0,0,126000000
instance_21844,96.0,480.0,125000000,7622000000
instance_21868,96.0,480.0,0,8875000000
instance_21846,96.0,480.0,1000000,126000000
instance_21853,96.0,480.0,0,8307000000
instance_21854,96.0,480.0,0,8307000000
instance_21875,96.0,480.0,0,127000000
instance_21845,96.0,480.0,1000000,126000000
instance_21859,96.0,480.0,0,127000000
instance_21849,96.0,480.0,1000000,127000000
instance_21852,96.0,480.0,0,124000000
instance_21850,96.0,480.0,1000000,126000000
instance_21869,96.0,480.0,0,8296000000
instance_21870,96.0,480.0,1000000,8289000000
instance_21872,96.0,480.0,124000000,8658000000
instance_21873,96.0,480.0,0,7522000000
instance_21858,96.0,480.0,1000000,8257000000
instance_21879,192.0,1000.0,223000000,121000000
instance_21880,64.0,320.0,259000000,992000000
instance_21881,96.0,480.0,373000000,4698000000
instance_21882,64.0,320.0,627000000,123000000
instance_21884,96.0,480.0,284000000,6575000000
instance_21886,96.0,480.0,0,9721000000
instance_21887,96.0,480.0,0,9721000000
instance_21888,96.0,480.0,0,15906000000
instance_21892,96.0,480.0,0,131000000
instance_21889,8.0,40.0,12000000,52964000000
instance_21890,16.0,80.0,4000000,47535000000
instance_21894,96.0,480.0,117000000,125000000
instance_21891,96.0,480.0,127000000,6624000000
instance_21883,96.0,480.0,1000000,6239000000
instance_21893,96.0,480.0,135000000,10856000000
instance_21885,96.0,480.0,1000000,7061000000
instance_21895,96.0,480.0,380000000,5657000000
instance_21897,96.0,480.0,333000000,123000000
instance_21899,96.0,480.0,0,121000000
instance_21900,96.0,480.0,0,123000000
instance_21903,96.0,480.0,0,121000000
instance_21904,96.0,480.0,0,14848000000
instance_21905,96.0,480.0,0,24160000000
instance_21906,96.0,480.0,0,8084000000
instance_21907,96.0,480.0,0,8611000000
instance_21909,96.0,480.0,0,8601000000
instance_21910,96.0,480.0,0,7876000000
instance_21908,96.0,480.0,122000000,8971000000
instance_21896,96.0,480.0,1000000,8049000000
instance_21901,96.0,480.0,2000000,125000000
instance_21902,96.0,480.0,0,125000000
instance_21898,96.0,480.0,129000000,7977000000
instance_21911,96.0,480.0,1000000,12287000000
instance_21912,64.0,320.0,454000000,1053000000
instance_21914,96.0,480.0,1014000000,165043000000
instance_21925,48.0,240.0,1000000,126000000
instance_21917,64.0,320.0,1000000,128100000000
instance_21922,48.0,240.0,2000000,135680000000
instance_21923,48.0,240.0,0,242622000000
instance_21924,64.0,320.0,0,34612000000
instance_21927,96.0,480.0,838000000,659000000
instance_21928,96.0,480.0,0,659000000
instance_21929,96.0,480.0,0,658000000
instance_21930,96.0,480.0,0,658000000
instance_21931,96.0,480.0,0,658000000
instance_21932,96.0,480.0,0,659000000
instance_21933,96.0,480.0,0,658000000
instance_21934,96.0,480.0,0,659000000
instance_21935,96.0,480.0,0,654000000
instance_21936,96.0,480.0,0,657000000
instance_21937,96.0,480.0,0,658000000
instance_21938,96.0,480.0,0,659000000
instance_21939,96.0,480.0,1000000,656000000
instance_21940,96.0,480.0,0,653000000
instance_21941,96.0,480.0,1000000,652000000
instance_21942,96.0,480.0,0,656000000
instance_21943,96.0,480.0,0,657000000
instance_21944,96.0,480.0,0,656000000
instance_21945,96.0,480.0,0,657000000
instance_21946,96.0,480.0,0,652000000
instance_21947,96.0,480.0,0,656000000
instance_21948,96.0,480.0,0,657000000
instance_21949,96.0,480.0,0,657000000
instance_21950,96.0,480.0,0,656000000
instance_21951,96.0,480.0,0,657000000
instance_21952,96.0,480.0,0,655000000
instance_21953,96.0,480.0,0,656000000
instance_21954,96.0,480.0,0,657000000
instance_21955,96.0,480.0,0,657000000
instance_21956,96.0,480.0,0,656000000
instance_21958,96.0,480.0,0,655000000
instance_21959,96.0,480.0,0,657000000
instance_21961,96.0,480.0,0,656000000
instance_21964,96.0,480.0,0,656000000
instance_21965,96.0,480.0,0,657000000
instance_21957,96.0,480.0,1000000,655000000
instance_21960,96.0,480.0,0,654000000
instance_21962,96.0,480.0,0,655000000
instance_21963,96.0,480.0,0,655000000
instance_21966,96.0,480.0,0,656000000
instance_21967,96.0,480.0,0,654000000
instance_21968,96.0,480.0,89000000,567000000
instance_21969,96.0,480.0,0,566000000
instance_21991,64.0,320.0,35000000,123000000
instance_21971,96.0,480.0,486000000,454000000
instance_21972,96.0,480.0,0,449000000
instance_21973,96.0,480.0,0,449000000
instance_21974,96.0,480.0,22000000,421000000
instance_21975,96.0,480.0,0,432000000
instance_21977,96.0,480.0,0,432000000
instance_21978,96.0,480.0,0,432000000
instance_21976,96.0,480.0,3000000,427000000
